Regional SAM Balances IO Aggregated Accounts ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Receipts,Description,1,2,3,4,5,6,7,8,9,10,11,5001,6001,7001,8001,10001,10002,10003,10004,10005,10006,10007,10008,10009,11001,11002,11003,12001,12002,12003,13001,14001,14002,25001,28001
1,"11 Ag, Forestry, Fish & Hunting",4109199.0313324882,1087.3235830203967,355.13993266892243,513715.04133491672,600227.21237839747,812.4818035800364,24.777608409393345,12530.576079256251,110271.48742267842,18128.559061893073,3.5953185283013278,,,,,44228.141707917595,35029.515438370938,91721.486276022973,96658.661780127877,128728.82972792906,209613.66124087595,141716.75977551789,139003.61679204268,86017.947814405663,0.67714514114664126,386.69484666333329,0,319776.69216046226,1968.7201139529072,0,,0,28250.75700469955,9454553.0053695198,74198720.986949235
2,21 Mining,15367.788952024119,7453514.9779901458,41606860.060045429,1078919.0831633755,3485300.3216203214,29360.334909491339,474772.6401821461,57176.505904019083,235394.54522809089,208404.30601923121,150608.46045575573,,,,,36701.606546247669,29284.311483349746,91398.983409827895,100606.47106828366,138990.22996568412,220997.03903125855,143690.27048276764,126231.93029724096,56823.416666528952,856.39687425901457,20286.701373130119,0,338829.54824606783,2568.1186835530725,0,,8364940.2570165331,425512.23297340429,8902150.4469787609,38900154.417732231
3,22 Utilities,59740.549201856862,473823.33890077984,26737.129688060581,289322.11819615174,19938121.263725676,123314.32654449871,686571.72271118767,416404.96758416051,1033702.4301846244,2305347.3591114571,95894.694545977938,,,,,496699.6497548467,441737.00595510722,1123859.7265909293,1136689.4765559498,1555773.1477838084,2122724.5596495029,1407026.4557744663,1301346.3066941912,720486.61218834366,4933.5028649711703,40405.888202976319,0,323878.33899001352,4717187.5331289312,0,,0,0,112934.83160683639,500842421.89965665
4,23 Construction,249854.30454018069,5203073.6311701117,4285349.9439048227,253029.95408807907,23992820.737298474,1039127.341946994,765526.49052721367,3218209.6538723768,50570588.439785741,6475861.2424089657,2877563.7844052091,,,,,0,0,0,0,0,0,0,0,0,198814.57329661836,1021232.3172145912,1225430.3164169248,25862779.916463513,98736.771853435421,80411231.494405016,,391983034.30152774,0,161596.30008041856,8950871.0168301985
5,31-33 Manufacturing,1558647.6964538065,265709.09674390918,222258.88131676934,2809049.6288579484,57812981.79068844,2004659.4144117157,894600.58034411259,4495120.5413181065,6554497.6334321443,4411427.9133144226,41734.029478848504,,,,,388404.97930254962,276109.53563426394,947434.42381450022,1000003.2582873624,1282121.7616201169,2151747.5239705197,1468363.5337871141,1472832.9936221787,963628.44029202557,4674.4975822987308,72310.375515665859,5862.6474031400376,1301179.7167095791,197936.97631665014,32176.940312571092,,766640.58177235618,3187086.9853132078,663039778.13803697,3829342277.2970357
6,42 Wholesale Trade,1449886.322986454,964988.23499336338,1429949.2485686897,16344849.225710133,128058155.53191158,5724727.2745495364,6960294.3668802828,5474099.5795684401,9792684.554623818,18353749.763046395,308771.75954404869,,,,,4998944.0432857284,2954926.8799805958,11588988.196877008,12006209.070575565,13086673.104954677,19756042.652029485,13342920.492773688,15165400.336637747,9978464.9899246711,27068.26127160641,402206.52965322806,181804.92427565405,4271768.0995058194,321.00375542232655,561874.20127678255,,17224998.187673051,805205.63075702987,57579364.776611328,42298595.428466797
7,48-49 Transportation & Warehousing,385784.30474657036,985755.31640420062,3896006.9504452855,5257142.0179110868,40139636.40776585,10142242.56100582,17389657.184093662,19552871.638725068,9088569.0275026858,6825852.5438304599,420756.17373527115,,,,,1439471.0398917773,749353.98901262484,2880298.0505052889,3146550.0413766843,3987826.3066456341,6947629.5036230925,4964150.4899958633,5653136.2996947942,4442601.0096093444,25703.119535250844,488525.44506900414,18140.358687618718,2362968.9697390134,631167.97848451231,75918.876363834977,,2813143.9271962713,1384594.6693163358,98671820.567115635,101671719.38550358
8,44-45 Retail trade,44184.132224318222,58613.749347373385,549835.67094988411,78527044.842795625,22685551.13259029,352945.02121301834,4660111.1407244848,5682272.7734450949,11921389.355912494,14443269.853427419,,,,,,19852451.962776907,11734987.583346287,46023686.45641692,47680607.449969217,51971485.214526489,78457746.456827477,52989129.428427123,60226793.090867542,39627769.196623296,613.13415932435805,346.12753177784811,0,115530.18501428168,204879.6243531082,0,,24389458.490888,0,0,336158382.41577148
9,51-56 Professional Services,1002943.5514765516,4251915.2070644367,10881036.179378454,22457026.216451328,130126899.00532946,33608386.778301448,26606945.999055207,69384555.464788005,355948970.22590208,157633053.70516944,2959606.7616231274,,,,,47841674.961637564,34468613.356795341,99801716.708073512,105676590.88744649,140068074.12962815,223202597.24445564,154290142.67688024,151881420.49032283,92329097.879480287,273053.49378822546,4336942.4240077147,4982909.4086246369,32534387.576899268,8073022.2797638299,3015718.3738904307,,102100671.07541743,1748.9549249773042,52020956.216335692,234007906.58562934
10,"61-72 Educational, Health, Recreation Service",142939.03762886373,180455.9662401361,1713399.1504106855,3048660.991190528,28217690.569095299,5800583.3369634533,1618877.593741697,7356745.8090781095,29926988.137645181,37966479.154183261,825779.73156724393,,,,,57571151.943860732,47605095.140999392,142639689.04588282,150391177.77618974,192882052.47946107,307573309.9892894,208723617.1622026,207723649.47966343,121109054.90737645,80121.390708330611,360369.90944155195,0,11191624.025482198,5264784.9916639868,0,,428850.29177111271,0,2246699.9585660677,430248850.5238865
