Regional SAM Balances IO Aggregated Accounts ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Receipts,Description,1,2,3,4,5,6,7,8,9,10,11,5001,6001,7001,8001,10001,10002,10003,10004,10005,10006,10007,10008,10009,11001,11002,11003,12001,12002,12003,13001,14001,14002,25001,28001
1,"11 Ag, Forestry, Fish & Hunting",139152.87922126078,118.72795503674823,1.0642957006177019,117634.77805835473,22985.555552544502,29.573891096625697,206.29199130502067,2289.614102459569,30334.674852183416,28904.467701599922,,,,,,48562.154964533634,44261.147985882169,101191.75461299275,117005.28872842809,149003.7434484527,159181.97782938095,83200.80273480645,73924.98638327932,43717.466932335454,0,30.841620524382783,0,79501.188713859156,2014.2166512059428,0,,0,7388.3629440077766,249569.65290521292,2019135.8017154886
2,21 Mining,378.93633077487391,2747678.4401052697,5271.603073393846,634867.73005876271,47403.107387225886,2430.343860833525,19613.720491262608,11155.502466912323,99842.927149732946,26511.511923704395,942.9716894771567,,,,,8473.4918718257868,7829.5119899624533,21521.066033300107,26594.491488537344,35093.751466364418,37275.348479716653,18925.399778770294,15481.583211986845,7072.112223587711,0,2309.9885525096311,0,119619.35816478616,508.82168980523915,0,,397690.62992772792,52483.855931783357,1807000.75234947,13245359.202078508
3,22 Utilities,2406.1178246365298,387376.66300413577,14970.354556976374,232008.78132069623,1451216.818645362,150278.74635281434,35350.267854349222,1212485.9755664964,1804488.4103373182,1067142.613588755,6881.9618263447064,,,,,827032.01852799766,822121.7670817445,1801999.4898356937,1976128.1701962932,2361012.7314091283,2154530.7018524604,1004989.2683658615,795664.71587042825,399873.08888098487,0,10529.648062213724,0,70695.441417553098,423791.8608622285,0,,0,0,104028.47081422774,112787.47767209617
4,23 Construction,4006.6355449075049,933636.16042427253,53013.921559012633,39759.950934888169,1054559.8018326222,69815.42443009303,44579.859751532407,427223.41721254424,5780709.4420318808,697285.73033469066,58201.013691739689,,,,,0,0,0,0,0,0,0,0,0,0,83108.451335328224,68827.896102340121,3902954.6626676898,19485.661801302307,10374703.448298143,,44497754.082327947,0,17496.110871434219,1422511.4015862357
5,31-33 Manufacturing,2137.2170571425286,1026.2082125392785,21.304611554363252,89751.004722609316,1048213.793971827,2384.7882350411237,1814.7287851058998,43679.247961959227,29911.88966304492,22705.62856589719,176.20100628750598,,,,,10741.683099248496,8395.2162238807541,24357.571432092576,29533.074537356781,37794.09948445444,40659.057926592475,22443.13743562196,21075.651699898262,13797.430688319799,0,205.17177966377361,46.993410585217312,46514.763846126712,3968.7165153508417,535.37714577310578,,66459.353594348111,8017.0116048805139,13013349.85561472,199018418.36778694
6,42 Wholesale Trade,10799.969207183125,119504.87377420296,6464.5382417256033,1090596.6480459676,3548168.2313397508,161777.94071985831,57043.91312652512,299825.51957364404,433883.19591004919,550843.69766114315,7855.4452282251223,,,,,480793.20799078053,328121.35679300682,1139811.2272670637,1323719.1441543577,1379525.2910073495,1388292.8457800585,731117.20056409063,769210.51166011684,503320.80574176105,0,19625.735629691164,5838.835702387948,384249.42501837137,26.645768288714894,46639.861461840803,,1032564.1407995531,18149.241508893974,2510810.1367950439,13675.451278686443
7,48-49 Transportation & Warehousing,7106.8543722356362,33240.094432447746,13475.201766292639,705361.12043428072,1701737.8941650786,152175.30151533563,168223.80464004591,972373.05181960377,286264.75707788306,254569.89671973887,17797.290837172517,,,,,147417.72119476725,91674.07844090469,361611.34652494401,447947.46176688804,540102.49888610933,615637.89395323268,345133.69565111131,342860.52254665288,243408.31837428059,0,23896.064981534491,1296.6424119848459,288475.93086924951,3867.5010732970627,15248.375510248265,,400300.95105937799,14975.834044451649,837421.93986023322,10859.460323094203
8,44-45 Retail trade,516.16870243905862,17147.557643822922,4974.5473313394086,8565705.0546249878,747521.47064186714,16895.718434719158,139793.9002639234,496392.13204623689,1249559.1484657379,1220850.410826544,,,,,,3338377.2723353896,2278303.6393580032,7914254.6508330246,9191215.8491385113,9578704.4181209728,9639581.7127992585,5076496.4840657338,5340996.6019468093,3494797.3725619451,0,25.85873969183659,0,15277.200804132099,32552.651740910849,0,,2526480.0768677182,0,0,31855649.054050449
9,51-56 Professional Services,13881.125920162056,821853.32874240517,62215.245888649966,2409545.2409429271,2324510.0145312184,1271781.661579259,340491.69999985944,5820841.5106312204,21070813.048416182,7126981.2181946384,145671.41443891518,,,,,7365667.0691992724,5966253.4415554376,15478278.732006133,18450194.934819881,23479999.970477279,25287851.533158831,13960668.559456088,12970933.523539595,8022781.7023235159,0,168121.91181399915,350874.36141341418,3043813.4804706913,708664.39891832275,481148.05804057437,,10633048.943873512,33.503353036593424,3526723.6160964346,5341578.614196334
10,"61-72 Educational, Health, Recreation Service",2434.3146834376844,29099.697053275475,15375.51766239708,412903.59277969331,961849.39109167515,305122.93961960491,45247.975019860038,768558.81853036431,1742107.7920149916,1349932.3654848244,58893.072458328679,,,,,4994071.2835357878,4603474.4133975385,12070721.092202811,14408065.321161669,17972439.238251239,19508902.0743489,10384741.051027002,9635066.9826823659,5641458.331425867,0,32364.339369661131,0,1124898.5110040014,781327.32491266739,0,,31680.05615151679,0,127625.55772947798,15752835.397272835
