Regional SAM Balances IO Aggregated Accounts ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Receipts,Description,1,2,3,4,5,6,7,8,9,10,11,5001,6001,7001,8001,10001,10002,10003,10004,10005,10006,10007,10008,10009,11001,11002,11003,12001,12002,12003,13001,14001,14002,25001,28001
1,"11 Ag, Forestry, Fish & Hunting",3992851.2965182019,617.99575830419792,219.36138070300405,633538.68448976416,926265.14605329384,988.45530244802069,116.65417472643742,3276.1332492646943,89685.589322912754,8876.2717038369174,11.397963280835361,,,,,9784.4170512443397,9088.6272826936383,23173.682118030381,30496.41024228837,51897.748444327277,96026.84501382726,77866.159085651685,89611.740992180203,59613.746379514239,0.96466681712637903,641.66736829393699,0,113600.45383122483,1525.5638290617967,0,,0,409666.60736851662,21405137.238717221,73207468.492764845
2,21 Mining,94083.379418291195,612172.92439171416,4892179.497627222,1965870.8449682402,133443.82207954323,6706.1309582538097,580877.94888766378,10253.8706855247,462959.72514134052,37333.85397860517,45599.441455832952,,,,,3632.5847287345418,3211.6124596916097,10029.387791229083,13242.705961867092,23401.632777465158,41417.855045398297,32263.865988205729,32187.765076931482,14481.008618287131,121.87158988284313,3886.6622398479099,0,74395.925131076714,289.33790554994533,0,,1114812.9960881809,18911.391733158525,1449009.4076754334,8754557.5526463203
3,22 Utilities,5718.7919432768995,3482.3749095073381,231.30971849396937,7716.9831863451509,357010.50641915255,3024.9743652069337,16052.333508840417,6413.6787402477767,13238.447474627441,48265.382746346761,2340.123633455562,,,,,7048.6828628971361,6956.8514097506149,17671.551858833576,21451.097300167185,37558.733261807036,57075.886563372878,45338.159111168497,47674.254445844163,26496.639837369494,115.99649248204848,1104.3296370097989,0,10188.209662217549,74895.921139771599,0,,0,0,2456.4516595096484,146284849.73604482
4,23 Construction,800252.69860919437,1037436.3368040312,1548436.2874092418,235666.64886175498,10941087.687734572,875229.55497465306,4306422.9962402564,1697605.4084525057,33838056.556122079,6033622.5226672832,1671242.5330227381,,,,,1440.9292121269307,1427.4873656325149,3588.759174952751,5029.9007690669305,8571.3465550209985,16430.80743715855,13458.564379469166,16191.648453290371,11619.309401272958,120996.51220226334,723250.71706240124,985350.88772110885,21143238.406860955,53352.660656741762,42702244.849155366,,242864185.50769949,5259.6700211701173,1221445.538569242,15834389.51740391
5,31-33 Manufacturing,22392.383532699474,3458.9454257027064,5056.3575675017155,970495.94811074028,12224712.787287151,162412.94274642377,191791.35176379897,268932.71980405541,756888.71469551267,523293.03073722689,7924.0554997996642,,,,,106292.05213910464,72216.07494612498,226241.04583123536,284580.52837370342,508266.55954992009,1102716.8526719464,916535.42600764567,924566.13284006994,528955.75835842581,1471.4615359027137,6669.684910194037,1339.5821059357081,263595.2559356452,15024.184083652619,3595.597025950095,,1517702.4420818451,50362.632206543596,399510514.04026937,2628802345.7337804
6,42 Wholesale Trade,1275144.7087991685,193691.82319544983,289600.62867629487,8294484.9684962062,109075505.24156264,3048286.0757707898,4299496.7772288416,1738288.5113088195,4725292.3154319366,4921211.4742811183,720088.26528071356,,,,,1539873.6716471617,1010155.9262641179,3955494.8996551521,4918201.2259157458,6857829.1781353736,11530593.956759755,9332655.2436807565,12059730.643432764,7965652.3594392762,13814.735878196396,238613.99072369986,105827.31307972288,2916865.1562090982,110.63125498633092,193645.24593133369,,8195990.8058224237,441264.3457170059,40291412.353515618,44513504.028320245
7,48-49 Transportation & Warehousing,1204432.4311401646,536324.3558007481,4468590.0706891995,7342161.3750878954,61196666.79350806,7152450.477937704,28290863.40407218,18356684.804115593,9478887.2792916205,3907964.945487217,552990.26648954977,,,,,743593.76970598521,438046.9346405167,1835798.0708549407,2429892.3844163935,3958640.0673706783,7627121.0273257662,6566853.1576735135,8179843.5963264126,6114184.2694666237,16660.762896909389,407244.65624285216,29462.049528467571,6149974.9194134334,521320.89658556198,80707.490753089805,,4098907.4144108701,1081566.5291136967,41551973.331758521,298224654.119524
8,44-45 Retail trade,57675.443619692938,14223.008510671711,127950.3492353858,31884882.591785293,3225640.9905944834,195424.36545937526,5547124.4758611834,1633549.1647106486,6422506.6679435968,5496834.3065195056,,,,,,6858730.2495508594,4499321.5086713387,17618115.49689294,21906092.01259781,30545361.563619025,51358261.586348563,41568451.939164564,53715080.857787274,35479703.315014958,317.06476122200189,177.07030842507541,0,76612.338795857097,66910.110421340854,0,,12361265.677790843,0,0,71353370.666503906
9,51-56 Professional Services,3409857.254207415,953750.89924182976,3002697.3859115667,15065579.355958475,42702745.572964363,24881933.239888512,40333002.73760248,29877293.986628208,425955725.55157405,69930745.835087553,2416314.0632931027,,,,,18655692.557596963,15141693.037048282,43571678.265447862,55670339.890736252,95675568.270298839,171462713.90327153,143719056.24482566,161938831.47329941,101770854.11136486,301746.7469989711,5269380.6421394655,3910132.4373203833,27413014.715587504,4597682.6360900654,1857958.6233613729,,87643450.779803529,141.37664423060701,70603913.21212703,1446641244.4786437
10,"61-72 Educational, Health, Recreation Service",223963.96398928177,51936.001345484554,395607.82641473773,2010928.5155453025,10543079.658300731,4331486.6961704614,4271242.8216949217,3850198.2984700715,25609717.196536917,11767042.580166791,451908.17238599871,,,,,13249980.405405926,11017317.643703146,32204714.722935539,41203427.395563491,68649419.106447965,124408491.79441063,103162521.58376779,120116383.26973659,74920737.547766536,31695.918184637914,257913.18332068774,0,9133208.3571045417,2285034.2922767159,0,,294056.68138275284,0,1417234.9811668228,181849401.5444628
