Regional SAM Balances IO Aggregated Accounts ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Receipts,Description,1,2,3,4,5,6,7,8,9,10,11,5001,6001,7001,8001,10001,10002,10003,10004,10005,10006,10007,10008,10009,11001,11002,11003,12001,12002,12003,13001,14001,14002,25001,28001
1,"11 Ag, Forestry, Fish & Hunting",1427716.2457180605,25811.338082524144,8.6135079767967646,70159.556543521321,2045883.4258664514,17.514776807252407,534.06000202843666,261.53021071640711,16021.700241290784,22430.792239350976,0.91816445824796411,,,,,34240.144291159901,43018.966659540129,116973.59109772281,96144.413652775678,125360.51605895977,173554.61868482959,95798.189886143358,65839.119027102541,43823.404898251654,0.0071116830645870082,24.821573596459139,0,110321.09168335666,1237.0825117432173,0,,0,13557.903144530645,1613652.1472151396,11596900.614546038
2,21 Mining,4349.5173092822006,711622.23430990381,858001.12204675016,112477.1736509389,44601.848664616155,1826.8592219486704,64963.833323862149,5410.9599761775917,23505.166384975946,30359.428551322464,140621.4781426033,,,,,2775.9682453606515,3578.9082226442424,11799.233307330633,10591.624858226804,14293.282388395743,19936.176607539688,10735.778127437627,6931.5549696812686,3715.2610524542765,22.19680712236832,1186.1537501152386,0,95334.311229112616,122.68553305155662,0,,506649.76978076028,55594.376773202923,526575.40193517436,9284979.6701554302
3,22 Utilities,7958.4784442036234,52657.175502388374,1924248.0473763447,66933.002975881434,392335.86431352911,37131.980852203036,40629.455691977906,211659.4819672473,427913.04775332223,420375.52838064509,27412.496701614164,,,,,116042.53210008604,162992.22640448634,431241.49922670692,347859.19631867466,439158.39547596045,526223.62874445226,271123.61751569796,175515.28829850911,108865.1796862124,132.53198258705484,3984.4103908938414,0,105871.31113056632,266315.73980832135,0,,0,0,23965.397522225729,3419107.3211659472
4,23 Construction,9757.1104243514601,382780.78742105933,162341.47580729064,19614.25800010216,326331.84757811105,41683.496689334024,94002.169470284687,199551.35705754918,3307371.8643633123,474268.76501351001,1271259.4645062971,,,,,0,0,0,0,0,0,0,0,0,2098.5437890720968,30207.222523517157,56465.809125439082,3073227.1914406843,3940.9702381647858,4368505.0401700325,,29642453.516198464,0,11887.715343618782,775034.07528274681
5,31-33 Manufacturing,76246.479108296044,35416.408394389677,483.22274732446277,846030.51979057305,2298608.9333013725,4452.6511544805189,553.80914770410754,13233.540188048184,264767.95751870458,30904.938918192198,7743.9293698725951,,,,,5019.3482736513306,6034.6813534176481,17080.159535736137,13967.525386763806,18280.213911387866,25585.521868412492,14349.912054218365,9847.3846750110206,6323.8952809607299,21.345030759345363,159.32167069908635,13.135289805361291,16119.253835021416,1026.3626840498023,84.259775946024106,,9236.6708295767094,4605.6339999721022,12824973.570495708,60402115.898173995
6,42 Wholesale Trade,275065.56257984194,54379.834932768703,42271.26803757991,863706.96723141626,1954371.1530239005,158074.15518818857,192783.5433181581,219978.34741912835,335406.01266239356,635482.00309597375,33911.197767336751,,,,,213454.46383164128,203596.46662347906,845594.7298589095,713945.59069478395,760473.15318428609,1006157.5403578964,562466.35072246369,468633.04777233914,363900.88605353469,319.0692867357609,13438.797951467743,4962.7182186561395,597296.19772139809,8.819522733366524,15437.397813410731,,826416.79355145409,16711.359565482751,1802799.1056442258,3329.3962478638205
7,48-49 Transportation & Warehousing,305619.41377644078,401221.6248823686,288489.23655357986,843876.03407940653,1503953.911699191,345941.7333435248,1221411.7068640043,1002895.263693455,543126.53165143204,461945.85745596333,117142.39255231021,,,,,98307.773244537238,85502.89774734831,403513.20186464128,363153.90122175735,446572.38060545019,668254.92711127771,397499.97672071139,312764.07561139151,263049.69208268373,315.37373430642333,25076.253655136046,1643.3479822266263,733273.35283046612,12962.72265229738,7525.8638812843883,,477732.41868696117,42796.283227296546,1494343.9421574441,2430535.8463217737
8,44-45 Retail trade,5674.0387600939703,2895.3649047826962,17416.320873413271,5439421.1050894,131417.98866025111,11540.817302298012,279272.73406177986,209777.78136352351,686122.84834651847,449152.18683093344,,,,,,1139279.3185547609,1086663.8233660869,4513227.4451009529,3810571.1805619192,4058904.5631709932,5370205.9309236575,3002074.7688795095,2501254.5967818978,1942263.2134685568,8.1094419002177922,16.134441648129087,0,15220.77038592875,9830.6644418454853,0,,1334796.6226384875,0,0,14875555.694103241
9,51-56 Professional Services,126348.11628201092,569767.1649873479,651800.39759882144,1808748.4191949996,5980037.5560546136,2177470.9092472554,1171117.4239439881,5520707.4389693812,22004101.417261232,9164916.8693769798,993089.515123875,,,,,2868685.2810527552,3263943.3595222998,10168050.191639831,8761136.4045032151,11280118.207918009,15788627.603931282,9123264.0918491483,6663091.885796072,4824540.8157370025,2826.0486666990569,204172.22771293204,227182.27676106017,6024748.4996009311,145566.3660089997,124240.99292959468,,6963720.7902632104,167.03053118627906,3797860.6557359351,9298903.1941499971
10,"61-72 Educational, Health, Recreation Service",95692.897103679948,173135.9162187925,51283.615601235557,195596.01203663848,385489.35225946928,184648.02406359345,95612.895592546163,369275.12126919802,1445806.0130877376,1652835.1276335823,110472.48767474061,,,,,2127361.8468242027,2970661.1202024738,9463713.859187616,8120195.4687291086,10162014.956414707,14174867.385144742,7895284.0099909734,5684224.2073656442,3799852.1105591333,963.39309072644312,12681.330850549728,0,1189091.9477875205,163326.29806703495,0,,11975.853896479763,0,80979.270190269366,35698725.895878442
