Regional SAM Balances IO Aggregated Accounts ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Receipts,Description,1,2,3,4,5,6,7,8,9,10,11,5001,6001,7001,8001,10001,10002,10003,10004,10005,10006,10007,10008,10009,11001,11002,11003,12001,12002,12003,13001,14001,14002,25001,28001
1,"11 Ag, Forestry, Fish & Hunting",5699146.3765647244,1106.4459042318081,22.098070985609457,2208424.6033190214,24084268.825768411,1705.3427598099238,294.09635625257596,11282.653075462811,77233.288060057297,47757.196738465645,23.578087878402108,,,,,116976.85964492102,86853.616097891776,261564.04667031736,295250.30267401395,410091.74366685998,628612.653988156,381783.48914623901,369793.39754077658,192173.78507975428,0.84158422219765661,1052.7850026504725,0,59496.839237154032,9583.786865671962,0,,0,860499.61453150283,23178364.43705526,88699276.244891897
2,21 Mining,67623.461883247641,3533878.2491894267,16737.603210274181,436845.25792657491,1019101.3093651821,12318.44615850578,206897.11870367479,18653.508746939966,65348.33062948352,36902.4209029595,183152.95060903786,,,,,18568.989381598025,13970.23316247963,50872.962894356133,61235.194217267453,88064.275208438441,133616.38672608801,78532.931820190468,69522.047324884639,27345.969801533669,174.88416452492328,9198.7895855890038,0,205946.03515428409,1813.2271481610069,0,,3224170.5866097137,203866.39271163911,1735601.9596910307,11953671.747378381
3,22 Utilities,113118.46071731887,51212.972009872348,1877.5156951334361,261067.08137929524,3131085.5010969136,134330.37250791088,37327.433466933711,443413.65350797336,1171347.4844947949,385431.8926062496,12129.332026030805,,,,,259378.17014466485,210659.18357332569,607949.25700502994,650534.80163518246,846416.88686000672,1105871.3854142658,598354.05646609329,516205.89913699427,228542.74384774795,140.07871236957965,5858.870089506353,0,32427.482443005309,226181.7398127621,0,,0,0,63170.163549975274,624332.76731561031
4,23 Construction,6385301.3877291614,1137191.8265894041,22516.316278739065,873031.20776741405,6798580.4441443244,240048.20800359108,174823.2278016269,535207.360590906,11657709.687162638,851262.44872039999,1672039.8234835798,,,,,12861.027110984425,10828.418193648191,31794.404026475284,40608.358673399409,56304.35189614549,92493.1798745532,57156.393852010071,60985.598114473964,38176.156814563947,18130.678204412863,194650.65248825363,206020.7752931836,7411833.1689341161,32768.864082784923,21995316.920340087,,101528865.32265765,561812.80060019903,8050546.1174761876,81508025.933930248
5,31-33 Manufacturing,56151.17357032463,30485.926781902792,413.74548258968264,4224797.7597376378,23626614.49777722,149477.28239447635,82686.302432019045,275371.87830431067,785317.01521151629,298188.23963007174,18796.474551070969,,,,,110224.53449936697,77509.059165147788,243141.34209829415,271403.88188598037,381621.27340237261,593976.14922157931,367732.85105513147,354558.22229223937,175243.81806025852,428.07125518998464,17929.888966355138,2633.54372125287,304974.8537582907,39639.296534513946,1576.5951261771202,,76634.875122482903,338642.93903306546,210633115.38496113,1364152255.7283573
6,42 Wholesale Trade,1785519.1864169859,115499.94414598268,4393.9652845338424,6916975.5068861749,28662363.673108213,738205.16095206304,325932.77034085279,572984.151812325,1281930.4284812657,1035718.5190677014,54299.251267648564,,,,,768259.4281677237,428322.53569095233,1958830.9061368455,2219484.3515416593,2518079.0211967304,3628208.7053944492,2215445.6428291816,2539005.3559500347,1462928.322980271,1783.0089399841188,55236.147415661217,21823.332273572181,880503.74383395142,69.100102065058138,120950.50876579138,,2928262.9222761299,91862.360243139352,10091685.295104981,378743.17169189471
7,48-49 Transportation & Warehousing,935843.6873610809,847114.965895414,13022.349103682907,4099491.3396457462,15331895.502404474,822138.5788922119,905230.39092258934,2329490.4416371561,1198316.7149568198,554104.1443358605,149232.23589069286,,,,,236802.19695191077,120431.29392005478,619765.61369929009,748053.87804248685,980958.14022767299,1600164.0704262946,1039256.3334374653,1127531.3103289614,707257.2814622001,1467.9820737105908,76457.265956963311,4735.3445431972041,730906.52958472178,155242.51111678573,38347.676025623652,,1103272.3408121327,78945.278685181926,3885025.3869789597,1047603.117407157
8,44-45 Retail trade,83162.693424537196,8601.0257575078358,2373.5710917516076,18982394.884160597,9996321.0280129965,56786.999077703011,597170.76132189063,632879.22258549323,2439683.8483738145,1507195.3337130803,,,,,,4055780.7537810421,2261192.2958276635,10341023.246972999,11717059.848760741,13293394.999321155,19153970.731404793,11695739.224744996,13403868.586069221,7723063.3071436239,49.054763770292901,54.016513700380472,0,23732.267509353638,68069.146361338819,0,,5275838.2098950613,0,0,2498321.2947845454
9,51-56 Professional Services,2536483.2264115144,774610.02443109604,60917.054792072398,7810953.4683632264,38035842.172962435,7004568.3379709749,1868619.8474674758,12194524.067730485,79723008.893428758,16299234.42026335,1403664.1135192467,,,,,10150270.678402558,6807912.0646293564,22716360.172583856,26341120.279120013,36401862.619584642,55699197.220728047,35162037.251462445,35160446.683970377,19023948.36097604,26687.946468452916,1227008.5146193879,1583924.5174443212,9417592.4724754505,3192670.1350524672,1497102.8364768629,,36267991.898645677,29492.143694541166,21185097.415264361,71631858.018714055
10,"61-72 Educational, Health, Recreation Service",194417.16334490874,25317.648766484992,4599.9236864614759,926213.65614013805,5743797.9225559579,915155.12296417227,159049.62529345718,1011851.874603398,4470365.5765152723,2003948.2200047527,151534.51111592545,,,,,6485249.6522631226,4321295.1376241278,14684767.937994307,17139995.864031892,23134055.686302431,35733161.98031415,22442140.048861053,23672421.19091228,13546999.474802533,3576.687468355231,58275.355312865337,0,2338979.1967602246,901480.11388995894,0,,41761.265903350388,0,390035.33984886465,41515819.77393195
