county,year,table,sector,description,direct,indirect,induced,total
Emmet,2014,Output,41,22 Utilities,0,-941.38007922882684,-486.28018724057233,-1427.6602664693992
Emmet,2014,Output,52,23 Construction,0,-2388.1255972166173,-1025.8670761136241,-3413.9926733302418
Emmet,2014,Output,65,31-33 Manufacturing,0,-1318.7431280987394,-522.18980343109479,-1840.9329315298342
Emmet,2014,Output,395,42 Wholesale Trade,-276118.56,-2857.6923778152559,-1007.187940230628,-279983.4403180459
Emmet,2014,Output,396,44-45 Retail trade,0,-893.13092688689653,-6237.5600254231767,-7130.690952310074
Emmet,2014,Output,408,48-49 Transportation & Warehousing,0,-9044.1656364316495,-689.34493008140009,-9733.5105665130504
Emmet,2014,Output,417,51-56 Professional Services,0,-45714.784469981278,-21493.739412174611,-67208.523882155889
Emmet,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-6216.7548205086841,-20574.102379862295,-26790.857200370978
Emmet,2014,Output,520,92 Government & non NAICs,0,-8549.9274856880311,-2069.0251686878078,-10618.952654375838
Genesee,2014,Output,0,Total,-6461236,-1978864.6830785968,-1968245.6369626245,-10408346.320041223
Genesee,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-46.156861256684515,-313.10379251027803,-359.26065376696255
Genesee,2014,Output,20,21 Mining,0,-1894.3874273287195,-1767.7658359640561,-3662.1532632927756
Genesee,2014,Output,41,22 Utilities,0,-72274.016302971126,-55007.453892622099,-127281.47019559323
Genesee,2014,Output,52,23 Construction,0,-39125.620698906598,-25458.172803095636,-64583.793502002234
Genesee,2014,Output,65,31-33 Manufacturing,0,-15474.967776109857,-10906.336233353184,-26381.304009463041
Genesee,2014,Output,395,42 Wholesale Trade,-6461236,-147449.23009729385,-83335.492796668128,-6692020.7228939617
Genesee,2014,Output,396,44-45 Retail trade,0,-17553.562252120668,-198235.05890983588,-215788.62116195652
Genesee,2014,Output,408,48-49 Transportation & Warehousing,0,-325571.74227466353,-49831.991781316312,-375403.73405597988
Genesee,2014,Output,417,51-56 Professional Services,0,-1155904.8535076026,-842433.51915768371,-1998338.3726652868
Genesee,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-133105.7732538002,-687216.47652469401,-820322.24977849412
Genesee,2014,Output,520,92 Government & non NAICs,0,-70464.372626543074,-13740.265234881226,-84204.6378614243
Gladwin,2014,Output,0,Total,-50167.641000000003,-7624.954831947367,-2711.8595079640604,-60504.45533991143
Gladwin,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-1.3033359414222323,-13.702671526825984,-15.006007468248219
Gladwin,2014,Output,20,21 Mining,0,-1.1577807176230137,-0.88947260435352349,-2.0472533219765374
Gladwin,2014,Output,41,22 Utilities,0,-60.838256309119345,-13.41793253169476,-74.256188840814104
Gladwin,2014,Output,52,23 Construction,0,-324.90117436621875,-55.212940371216177,-380.11411473743493
Gladwin,2014,Output,65,31-33 Manufacturing,0,-23.063379738866985,-18.32372940605098,-41.387109144917964
Gladwin,2014,Output,395,42 Wholesale Trade,-50167.641000000003,-219.91904526865255,-33.500233484672989,-50421.060278753328
Gladwin,2014,Output,396,44-45 Retail trade,0,-102.48166537420488,-427.01775170964862,-529.49941708385347
Gladwin,2014,Output,408,48-49 Transportation & Warehousing,0,-728.51128926487468,-22.270913678079424,-750.78220294295397
Gladwin,2014,Output,417,51-56 Professional Services,0,-4419.3312969528015,-1343.4666111687222,-5762.7979081215244
Gladwin,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-1102.1743575771545,-775.9396511436122,-1878.1140087207662
Gladwin,2014,Output,520,92 Government & non NAICs,0,-641.27325043642895,-8.1176003391836797,-649.39085077561265
Gogebic,2014,Output,0,Total,-123897.91,-28115.056840249417,-17176.000067804351,-169188.96690805379
Gogebic,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-6.1292579960376932,-38.640450518329644,-44.769708514367338
Gogebic,2014,Output,20,21 Mining,0,-204.21080437268151,-73.09601927165734,-277.30682364433886
Gogebic,2014,Output,41,22 Utilities,0,-421.2664397534673,-196.14463316814076,-617.41107292160802
Gogebic,2014,Output,52,23 Construction,0,-333.86464034182399,-117.97125732983213,-451.83589767165608
Gogebic,2014,Output,65,31-33 Manufacturing,0,-97.59447139402981,-17.734833709476284,-115.32930510350606
Gogebic,2014,Output,395,42 Wholesale Trade,-123897.91,-1685.2468763482611,-479.69275313499526,-126062.84962948326
Gogebic,2014,Output,396,44-45 Retail trade,0,-250.77551831512179,-2079.5149192411245,-2330.2904375562466
Gogebic,2014,Output,408,48-49 Transportation & Warehousing,0,-3382.7502250079874,-306.42257502431397,-3689.1728000323014
Gogebic,2014,Output,417,51-56 Professional Services,0,-13964.606378613318,-6805.3713099282431,-20769.977688541567
Gogebic,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-2121.9173967890629,-5800.1208808910969,-7922.0382776801616
Gogebic,2014,Output,520,92 Government & non NAICs,0,-5646.6948313176263,-1261.2904355871399,-6907.9852669047659
Grand Traverse,2014,Output,0,Total,-1716066.3999999999,-573677.63514024683,-451804.59434773581,-2741548.6294879825
Grand Traverse,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-30.859330663202947,-679.45606075252113,-710.31539141572398
Grand Traverse,2014,Output,20,21 Mining,0,-9737.4241057456438,-7003.1491329102364,-16740.573238655878
Grand Traverse,2014,Output,41,22 Utilities,0,-20078.475226999977,-11802.596334629598,-31881.071561629578
Grand Traverse,2014,Output,52,23 Construction,0,-13789.051821756688,-7191.5207997916295,-20980.572621548316
Grand Traverse,2014,Output,65,31-33 Manufacturing,0,-21682.588303663251,-16786.269388179655,-38468.857691842873
Grand Traverse,2014,Output,395,42 Wholesale Trade,-1716066.3999999999,-41024.270501518156,-16730.439741658887,-1773821.110243177
Grand Traverse,2014,Output,396,44-45 Retail trade,0,-6225.5841955633023,-44678.633730031048,-50904.217925594348
Grand Traverse,2014,Output,408,48-49 Transportation & Warehousing,0,-58382.626532632181,-5994.771345020119,-64377.397877652293
Grand Traverse,2014,Output,417,51-56 Professional Services,0,-343795.71473403327,-189581.15117478572,-533376.8659088189
Grand Traverse,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-40980.07803049971,-149772.46524284993,-190752.5432733497
Grand Traverse,2014,Output,520,92 Government & non NAICs,0,-17950.962357171516,-1584.1413971264426,-19535.103754297957
Gratiot,2014,Output,0,Total,-1246613.3000000001,-145892.62177967772,-320279.23847591243,-1712785.1602555902
Gratiot,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-99.866595606573881,-2403.5730154213061,-2503.4396110278794
Gratiot,2014,Output,20,21 Mining,0,-133.76899656758829,-195.33996785514057,-329.10896442272889
Gratiot,2014,Output,41,22 Utilities,0,-9990.3423966147366,-14166.492965254332,-24156.835361869074
Gratiot,2014,Output,52,23 Construction,0,-2114.4992492557344,-3147.2387867974621,-5261.738036053197
Gratiot,2014,Output,65,31-33 Manufacturing,0,-2145.5677282415695,-4345.8628406152129,-6491.4305688567829
Gratiot,2014,Output,395,42 Wholesale Trade,-1246613.3000000001,-25987.804035842419,-26866.590981602221,-1299467.6950174447
Gratiot,2014,Output,396,44-45 Retail trade,0,-1312.7607775131694,-33020.078523839889,-34332.839301353066
Gratiot,2014,Output,408,48-49 Transportation & Warehousing,0,-14826.134872767656,-7536.0491711008053,-22362.184043868463
Gratiot,2014,Output,417,51-56 Professional Services,0,-69420.137519201526,-119730.94969813616,-189151.08721733769
Gratiot,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-13256.884761499239,-107985.80871856347,-121242.69348006275
Gratiot,2014,Output,520,92 Government & non NAICs,0,-6604.8548465675212,-881.25380672644644,-7486.108653293968
Hillsdale,2014,Output,0,Total,-323094.81,-57965.823326663252,-36513.158600304479,-417573.7919269678
Hillsdale,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-17.945162292091123,-189.37289840680347,-207.31806069889453
Hillsdale,2014,Output,20,21 Mining,0,-104.23991650854401,-59.658295109150636,-163.89821161769464
Hillsdale,2014,Output,41,22 Utilities,0,-757.86619455230345,-341.679787038764,-1099.5459815910674
Hillsdale,2014,Output,52,23 Construction,0,-1699.783754677298,-695.64043113477487,-2395.4241858120727
Hillsdale,2014,Output,65,31-33 Manufacturing,0,-936.74149187251362,-248.40346162803536,-1185.1449535005493
Hillsdale,2014,Output,395,42 Wholesale Trade,-323094.81,-3456.6096929848427,-1144.9771318005321,-327696.39682478539
Hillsdale,2014,Output,396,44-45 Retail trade,0,-645.08418357318214,-5621.8271360072058,-6266.9113195803875
Hillsdale,2014,Output,408,48-49 Transportation & Warehousing,0,-3938.3691411432255,-624.52864460197736,-4562.8977857452028
Hillsdale,2014,Output,417,51-56 Professional Services,0,-38059.320649531721,-17552.26560497567,-55611.586254507398
Hillsdale,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-4649.5384298657727,-9600.4421984430501,-14249.980628308816
Hillsdale,2014,Output,520,92 Government & non NAICs,0,-3700.3247096617588,-434.3630111585187,-4134.6877208202777
Houghton,2014,Output,0,Total,-283193.40999999997,-49604.876964670628,-39333.828902873589,-372132.1158675442
Houghton,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-15.744641768708888,-69.603970425448423,-85.348612194157312
Houghton,2014,Output,20,21 Mining,0,-39.119106391198507,-19.990694840302279,-59.109801231500782
Houghton,2014,Output,41,22 Utilities,0,-3005.9305053534899,-1376.6557812126503,-4382.5862865661402
Houghton,2014,Output,52,23 Construction,0,-1616.9537841480685,-692.40711393579022,-2309.3608980838585
Houghton,2014,Output,65,31-33 Manufacturing,0,-637.10128313445978,-203.16894080205148,-840.27022393651134
Houghton,2014,Output,395,42 Wholesale Trade,-283193.40999999997,-3626.9288067042944,-1111.359562087632,-287931.6983687919
Houghton,2014,Output,396,44-45 Retail trade,0,-692.53106351965573,-5291.1152240876427,-5983.6462876072983
Houghton,2014,Output,408,48-49 Transportation & Warehousing,0,-6494.2286844549471,-229.93581298276234,-6724.1644974377095
Houghton,2014,Output,417,51-56 Professional Services,0,-26579.238520924049,-16261.31610363087,-42840.554624554941
Houghton,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-3915.3375489131895,-13971.492884101857,-17886.830433015031
Houghton,2014,Output,520,92 Government & non NAICs,0,-2981.7630193585715,-106.7828147665858,-3088.5458341251574
Huron,2014,Output,0,Total,-308273.81,-60553.006072653559,-51629.581955094924,-420456.39802774851
Huron,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-42.140281830861305,-267.75774878428768,-309.89803061514903
Huron,2014,Output,20,21 Mining,0,-493.27694752445257,-333.42534783857542,-826.70229536302804
Huron,2014,Output,41,22 Utilities,0,-4412.1044689369101,-2316.8766182380327,-6728.9810871749423
Huron,2014,Output,52,23 Construction,0,-1032.9324239934808,-790.53769517387605,-1823.4701191673571
Huron,2014,Output,65,31-33 Manufacturing,0,-404.38210225233939,-221.65998892087657,-626.04209117321625
Huron,2014,Output,395,42 Wholesale Trade,-308273.81,-3624.563918149448,-1358.6540966328535,-313257.02801478229
Huron,2014,Output,396,44-45 Retail trade,0,-577.74596250686693,-6274.5720331435805,-6852.3179956504464
Huron,2014,Output,408,48-49 Transportation & Warehousing,0,-5101.9359613386423,-1169.5544010891122,-6271.4903624277549
Huron,2014,Output,417,51-56 Professional Services,0,-36010.963144090005,-22054.145597677176,-58065.108741767173
Huron,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-5402.1679431310631,-16343.995084751285,-21746.163027882347
Huron,2014,Output,520,92 Government & non NAICs,0,-3450.7929188994876,-498.40334284526489,-3949.1962617447525
Ingham,2014,Output,0,Total,-3921967.2999999998,-1210286.640845286,-1002684.0298688781,-6134937.970714163
Ingham,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-46.801431619300189,-250.19030541707079,-296.99173703637098
Ingham,2014,Output,20,21 Mining,0,-1135.0197711302651,-480.59585612040519,-1615.6156272506705
Ingham,2014,Output,41,22 Utilities,0,-1494.5581294695289,-1098.6893517173805,-2593.2474811869097
Ingham,2014,Output,52,23 Construction,0,-18861.913827868721,-11842.673512049489,-30704.587339918213
Ingham,2014,Output,65,31-33 Manufacturing,0,-10254.781250380212,-6439.4199206231733,-16694.201171003384
Ingham,2014,Output,395,42 Wholesale Trade,-3921967.2999999998,-52577.108703708742,-27972.09479055498,-4002516.5034942636
Ingham,2014,Output,396,44-45 Retail trade,0,-9142.8026775645794,-103704.1164786093,-112846.9191561739
Ingham,2014,Output,408,48-49 Transportation & Warehousing,0,-127421.20845235625,-16711.538241274589,-144132.74669363085
Ingham,2014,Output,417,51-56 Professional Services,0,-873423.29617147462,-481843.34749251418,-1355266.6436639887
Ingham,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-77092.486241373423,-346055.12753993168,-423147.61378130509
Ingham,2014,Output,520,92 Government & non NAICs,0,-38836.664188340284,-6286.2363800658168,-45122.900568406112
Ionia,2014,Output,0,Total,-315921.03000000003,-54535.24507042476,-31744.109883021694,-402200.38495344651
Ionia,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-25.095480178828979,-157.40300165530877,-182.49848183413778
Ionia,2014,Output,20,21 Mining,0,-83.777611386705559,-42.146396885288013,-125.92400827199359
Ionia,2014,Output,41,22 Utilities,0,-4184.6175090383822,-1755.8149235955552,-5940.4324326339374
Ionia,2014,Output,52,23 Construction,0,-1602.8703518298669,-568.67175542445091,-2171.5421072543177
Ionia,2014,Output,65,31-33 Manufacturing,0,-400.01763561742513,-99.933352313861164,-499.95098793128608
Ionia,2014,Output,395,42 Wholesale Trade,-315921.03000000003,-2316.5863033962087,-650.93810578276634,-318888.55440917902
Ionia,2014,Output,396,44-45 Retail trade,0,-556.85189618058359,-4756.4152089516465,-5313.2671051322304
Ionia,2014,Output,408,48-49 Transportation & Warehousing,0,-9588.8361857145701,-1032.4703862155848,-10621.306571930154
Ionia,2014,Output,417,51-56 Professional Services,0,-28740.267581337117,-15115.149642829356,-43855.417224166456
Ionia,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-3718.6582715994123,-7472.4267401789066,-11191.085011778319
Ionia,2014,Output,520,92 Government & non NAICs,0,-3317.6662441456601,-92.740369188966483,-3410.4066133346264
Iosco,2014,Output,0,Total,-173245.84,-33229.24408884767,-19878.172051833306,-226353.25614068098
Iosco,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-5.7548710444405495,-44.64483284052119,-50.399703884961738
Iosco,2014,Output,20,21 Mining,0,-50.172311012205647,-32.164612354058285,-82.336923366263932
Iosco,2014,Output,41,22 Utilities,0,-130.5866294563096,-115.11971123199236,-245.70634068830196
Iosco,2014,Output,52,23 Construction,0,-1052.6053887074161,-342.02293650621959,-1394.6283252136354
Iosco,2014,Output,65,31-33 Manufacturing,0,-487.42297549326042,-31.515046207693494,-518.93802170095375
Iosco,2014,Output,395,42 Wholesale Trade,-173245.84,-2100.6497585487377,-570.5790257035901,-175917.06878425233
Iosco,2014,Output,396,44-45 Retail trade,0,-425.05648088997441,-2750.3115605479225,-3175.3680414378973
Iosco,2014,Output,408,48-49 Transportation & Warehousing,0,-6212.9341138158998,-518.1531314629849,-6731.0872452788844
Iosco,2014,Output,417,51-56 Professional Services,0,-18442.811233255732,-8610.9627812688977,-27053.774014524632
Iosco,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-2593.9938171859862,-6807.2481450679343,-9401.2419622539219
Iosco,2014,Output,520,92 Government & non NAICs,0,-1727.2565094377101,-55.450268641493899,-1782.706778079204
Iron,2014,Output,0,Total,-84189.422000000006,-25777.606274912603,-10195.464841585712,-120162.49311649831
Iron,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-4.445554749038191,-40.665057336589683,-45.110612085627871
Iron,2014,Output,20,21 Mining,0,-56.420477580033982,-28.042371433406725,-84.462849013440703
Iron,2014,Output,41,22 Utilities,0,-529.29460546001587,-204.91111614196569,-734.20572160198162
Iron,2014,Output,52,23 Construction,0,-592.68196550109531,-197.12478558843841,-789.80675108953369
Iron,2014,Output,65,31-33 Manufacturing,0,-59.213928101847976,-22.70392137031315,-81.917849472161109
Iron,2014,Output,395,42 Wholesale Trade,-84189.422000000006,-1133.9155990870058,-283.55628195899641,-85606.893881046009
Iron,2014,Output,396,44-45 Retail trade,0,-238.41724976160975,-1347.1912168238478,-1585.6084665854578
Iron,2014,Output,408,48-49 Transportation & Warehousing,0,-2643.9494534370915,-241.26311157336855,-2885.2125650104595
Iron,2014,Output,417,51-56 Professional Services,0,-17435.659403218902,-4466.9610070708522,-21902.620410289743
Iron,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-1552.2187040315746,-3107.9711121537262,-4660.1898161853005
Iron,2014,Output,520,92 Government & non NAICs,0,-1531.3893339843889,-255.07486013420677,-1786.464194118596
Isabella,2014,Output,0,Total,-475861.63,-118368.13997172647,-81635.64822079803,-675865.41819252446
Isabella,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-20.978670631047116,-125.89742259282714,-146.87609322387431
Isabella,2014,Output,20,21 Mining,0,-853.04679659603414,-403.35210899913108,-1256.3989055951654
Isabella,2014,Output,41,22 Utilities,0,-339.95348366414663,-206.08951865804175,-546.04300232218839
Isabella,2014,Output,52,23 Construction,0,-3131.050995876652,-1542.1312109854396,-4673.1822068620913
Isabella,2014,Output,65,31-33 Manufacturing,0,-1161.2590252635566,-920.37719139779699,-2081.6362166613535
Isabella,2014,Output,395,42 Wholesale Trade,-475861.63,-4613.5037713813945,-1763.4221865128336,-482238.55595789425
Isabella,2014,Output,396,44-45 Retail trade,0,-952.25108351295216,-8851.3256156202115,-9803.576699133162
Isabella,2014,Output,408,48-49 Transportation & Warehousing,0,-11930.724346284267,-1782.0871215343441,-13712.811467818612
Isabella,2014,Output,417,51-56 Professional Services,0,-72818.971455746665,-37006.706946201739,-109825.6784019484
Isabella,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-7526.0300210767809,-23868.087351554368,-31394.11737263115
Isabella,2014,Output,520,92 Government & non NAICs,0,-15020.370321692986,-5166.171546741306,-20186.541868434295
Jackson,2014,Output,0,Total,-2567222.2999999998,-590383.541807067,-543288.5021274063,-3700894.3439344731
Jackson,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-28.58866459141246,-168.19971579584899,-196.78838038726141
Jackson,2014,Output,20,21 Mining,0,-324.29522833374028,-233.80698985912613,-558.10221819286642
Jackson,2014,Output,41,22 Utilities,0,-36385.980626088218,-23644.958245093112,-60030.93887118133
Jackson,2014,Output,52,23 Construction,0,-12004.970736791227,-6876.55662198754,-18881.527358778767
Jackson,2014,Output,65,31-33 Manufacturing,0,-3800.6293169270643,-798.15129340794829,-4598.7806103350113
Jackson,2014,Output,395,42 Wholesale Trade,-2567222.2999999998,-56841.123038041405,-26043.680525985576,-2650107.1035640268
Jackson,2014,Output,396,44-45 Retail trade,0,-5479.8817189320671,-62012.517775659959,-67492.399494592013
Jackson,2014,Output,408,48-49 Transportation & Warehousing,0,-111910.92734449529,-15071.773744944971,-126982.70108944028
Jackson,2014,Output,417,51-56 Professional Services,0,-317667.02182936325,-206642.91947777543,-524309.94130713865
Jackson,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-45940.123303503336,-201795.93773689683,-247736.06104040021
Jackson,2014,Output,520,92 Government & non NAICs,0,0,0,0
Kalamazoo,2014,Output,0,Total,-6178875,-1659326.3419643862,-1820045.339898499,-9658246.681862887
Kalamazoo,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-117.63064365616059,-717.1333896282066,-834.76403328436709
Kalamazoo,2014,Output,20,21 Mining,0,-593.27789377106114,-352.42037178932918,-945.69826556039038
Kalamazoo,2014,Output,41,22 Utilities,0,-42853.876365287077,-30615.560185613274,-73469.436550900355
Kalamazoo,2014,Output,52,23 Construction,0,-34029.837552476238,-24099.656217509721,-58129.493769985958
Kalamazoo,2014,Output,65,31-33 Manufacturing,0,-22587.012944121339,-26765.210905755292,-49352.223849876631
Kalamazoo,2014,Output,395,42 Wholesale Trade,-6178875,-156977.57045924664,-87805.587793506624,-6423658.1582527533
Kalamazoo,2014,Output,396,44-45 Retail trade,0,-15049.098533663539,-170657.74280405464,-185706.84133771819
Kalamazoo,2014,Output,408,48-49 Transportation & Warehousing,0,-174395.68695311056,-25233.600295304568,-199629.28724841512
Kalamazoo,2014,Output,417,51-56 Professional Services,0,-1035612.658530866,-822355.41349473922,-1857968.0720256059
Kalamazoo,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-122338.27788315235,-625229.1632451067,-747567.44112825883
Kalamazoo,2014,Output,520,92 Government & non NAICs,0,-54771.414205035173,-6213.8511954915393,-60985.26540052671
Kalkaska,2014,Output,0,Total,-260824.22,-29007.733776800458,-31503.404644762879,-321335.35842156323
Kalkaska,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-3.2681234763272475,-170.79353099516047,-174.06165447148769
Kalkaska,2014,Output,20,21 Mining,0,-290.56786965911175,-318.0055473344421,-608.57341699355379
Kalkaska,2014,Output,41,22 Utilities,0,-957.97030068189315,-789.97732317079169,-1747.947623852685
Kalkaska,2014,Output,52,23 Construction,0,-1158.232669273686,-788.47119177621437,-1946.7038610499003
Kalkaska,2014,Output,65,31-33 Manufacturing,0,-126.21121220890962,-47.008816337250209,-173.22002854615988
Kalkaska,2014,Output,395,42 Wholesale Trade,-260824.22,-4857.2658090805926,-2362.6302326636678,-268044.11604174424
Kalkaska,2014,Output,396,44-45 Retail trade,0,-225.20429074419133,-3661.5961042056288,-3886.8003949498197
Kalkaska,2014,Output,408,48-49 Transportation & Warehousing,0,-2228.4048879971742,-754.53229910276241,-2982.9371870999371
Kalkaska,2014,Output,417,51-56 Professional Services,0,-13848.914990873169,-15405.845598835249,-29254.760589708407
Kalkaska,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-3229.0388922334014,-6891.1750252051997,-10120.213917438601
Kalkaska,2014,Output,520,92 Government & non NAICs,0,-2082.6547305720032,-313.36897513650831,-2396.0237057085114
Kent,2014,Output,0,Total,-32453330,-11138554.214472635,-10143570.291604605,-53735454.506077237
Kent,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-801.54505427169181,-8725.3155696471531,-9526.8606239188448
Kent,2014,Output,20,21 Mining,0,-11859.807459751368,-13074.690038082743,-24934.497497834105
Kent,2014,Output,41,22 Utilities,0,-199153.87772809103,-159023.31341949539,-358177.19114758645
Kent,2014,Output,52,23 Construction,0,-186437.72869393637,-129773.76949230765,-316211.49818624399
Kent,2014,Output,65,31-33 Manufacturing,0,-255238.9274162018,-204395.13602691944,-459634.06344312156
Kent,2014,Output,395,42 Wholesale Trade,-32453330,-1008293.817589283,-554202.26216407062,-34015826.079753354
Kent,2014,Output,396,44-45 Retail trade,0,-95073.079988921629,-943353.3192059634,-1038426.3991948849
Kent,2014,Output,408,48-49 Transportation & Warehousing,0,-1185445.3356784908,-223643.49683156287,-1409088.8325100539
Kent,2014,Output,417,51-56 Professional Services,0,-7121346.9784601238,-4423816.4648645706,-11545163.443324691
Kent,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-718547.20046262466,-3405443.5261225388,-4123990.7265851647
Kent,2014,Output,520,92 Government & non NAICs,0,-356355.91594093834,-78118.997869446612,-434474.91381038487
Lake,2014,Output,0,Total,-120498.47,-24612.007767154537,-7368.9987870741688,-152479.47655422872
Lake,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-5.2733950411851502,-13.568175512968223,-18.841570554153371
Lake,2014,Output,20,21 Mining,0,-67.161946902156586,-15.149006363970063,-82.310953266126646
Lake,2014,Output,41,22 Utilities,0,-267.21214730572888,-62.19913657510606,-329.41128388083496
Lake,2014,Output,52,23 Construction,0,-1015.7099129064675,-156.19088403467401,-1171.9007969411416
Lake,2014,Output,65,31-33 Manufacturing,0,-37.418726370570525,-6.0350219735225341,-43.453748344093057
Lake,2014,Output,395,42 Wholesale Trade,-120498.47,-3163.6025354135054,-510.56078651859264,-124172.6333219321
Lake,2014,Output,396,44-45 Retail trade,0,-272.0395641802096,-857.74927760489709,-1129.7888417851066
Lake,2014,Output,408,48-49 Transportation & Warehousing,0,-6084.573665828023,-130.31187280537662,-6214.8855386333989
Lake,2014,Output,417,51-56 Professional Services,0,-10245.189711800254,-3454.8191333117852,-13700.008845112041
Lake,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-1619.0348724770038,-2133.1331976431752,-3752.1680701201776
Lake,2014,Output,520,92 Government & non NAICs,0,-1834.7912889294325,-29.282294730101629,-1864.0735836595343
Lapeer,2014,Output,0,Total,-318516.81,-58523.753089912032,-40210.167174435308,-417250.7302643474
Lapeer,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-7.3177717757501046,-61.590919999682278,-68.908691775432374
Lapeer,2014,Output,20,21 Mining,0,-27.431624618080242,-22.970773801259853,-50.402398419340095
Lapeer,2014,Output,41,22 Utilities,0,-2146.2074966990922,-1093.0701622099407,-3239.2776589090331
Lapeer,2014,Output,52,23 Construction,0,-2002.4856674925454,-831.2167995558093,-2833.7024670483547
Lapeer,2014,Output,65,31-33 Manufacturing,0,-369.01598356123475,-70.119700711358064,-439.13568427259264
Lapeer,2014,Output,395,42 Wholesale Trade,-318516.81,-1704.4046601390583,-613.79602906805746,-320835.01068920712
Lapeer,2014,Output,396,44-45 Retail trade,0,-654.62481912694875,-5774.3776386433055,-6429.0024577702534
Lapeer,2014,Output,408,48-49 Transportation & Warehousing,0,-7201.7363121832623,-786.23471884112087,-7987.9710310243845
Lapeer,2014,Output,417,51-56 Professional Services,0,-35767.745748843328,-19688.81062050832,-55456.556369351667
Lapeer,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-5239.0235499633009,-10935.639255491296,-16174.662805454598
Lapeer,2014,Output,520,92 Government & non NAICs,0,-3403.7594555094329,-332.34055560515685,-3736.10001111459
Leelanau,2014,Output,0,Total,-232588.57999999999,-70171.449039090206,-21343.927605680903,-324103.9566447711
Leelanau,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-7.8341145242292773,-51.098240393583126,-58.932354917812432
Leelanau,2014,Output,20,21 Mining,0,-321.51855331651109,-73.60836953206956,-395.1269228485807
Leelanau,2014,Output,41,22 Utilities,0,-621.69180530414451,-154.7550266135882,-776.44683191773265
Leelanau,2014,Output,52,23 Construction,0,-1373.2562140265013,-329.94759326252631,-1703.2038072890275
Leelanau,2014,Output,65,31-33 Manufacturing,0,-59.341639502821138,-9.9981163660363634,-69.339755868857537
Leelanau,2014,Output,395,42 Wholesale Trade,-232588.57999999999,-3687.9863980960799,-798.15181815919334,-237074.71821625525
Leelanau,2014,Output,396,44-45 Retail trade,0,-323.0974145883693,-1717.9602286582526,-2041.0576432466221
Leelanau,2014,Output,408,48-49 Transportation & Warehousing,0,-4422.0300366276588,-291.45227951521701,-4713.4823161428758
Leelanau,2014,Output,417,51-56 Professional Services,0,-41922.183308243337,-10362.41555176658,-52284.598860009915
Leelanau,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-3905.0289609454417,-5360.3349291103686,-9265.363890055809
Leelanau,2014,Output,520,92 Government & non NAICs,0,-13527.480593915116,-2194.2054523034867,-15721.686046218601
Lenawee,2014,Output,0,Total,-945940.75,-152131.07805223792,-158451.32769283251,-1256523.1557450704
Lenawee,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-23.495554345849953,-310.08779080633781,-333.5833451521878
Lenawee,2014,Output,20,21 Mining,0,-159.36163348270407,-159.66496093833024,-319.0265944210343
Lenawee,2014,Output,41,22 Utilities,0,-3762.9622563837784,-2810.5037636854513,-6573.4660200692297
