county,year,sector,desc,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11
Alcona,2001,1,"11 Ag, Forestry, Fish & Hunting",2042317.7125716037,71.03497420800359,233183.35333425639,107403.63236366108,891655.82234168029,10.47926726122606,88.28939878353242,101.27760397017322,28763.112872257458,9738.4855267451767,,,,,,11674.557883453148,9858.0047972813263,26235.337872223092,33428.061091004682,42946.215546987376,47275.81502053119,28148.17668413122,27748.996716309626,28437.128317375358,0.0080008057099878686,22.317164097624627,0,11442.812978945069,88.473220342010819,0,,0,9964.5353073814549,984563.51031329017,10170812.548076874
Alcona,2001,2,21 Mining,2415.5736877080049,84074.983920490049,894454.69548295625,4291.8052731676444,800.99816495454365,192.5402008732674,1854.4001813434461,557.20160896476227,1274.4122605480657,2495.822660382858,277.31025669087973,,,,,1527.1607032631707,1183.9057920913824,3900.6224048132108,4812.2042745390872,6415.5203561689495,6614.4218253069048,3758.9120273186099,3123.5853226267664,2054.8214059055686,2.2952808916909682,256.80602751500754,0,3910.4360280701926,28.634509642094493,0,,113187.34323650462,1851.7495103017618,8316.5602627559419,56602.332195323572
Alcona,2001,3,22 Utilities,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,16594936.75804697
Alcona,2001,4,23 Construction,4609.3714859396387,7486.6682851556679,18339.84894624721,1046.8553540765754,20224.504095027474,1183.6280631181694,731.77836695533222,5147.2046358524331,364549.87015043607,23401.302667714797,3584.2719020845461,,,,,0,0,0,0,0,0,0,0,0,257.59346804476229,4246.4984578839176,38263.955828601771,150037.50813316469,236.60032988011989,2875807.8878299799,,23493003.054357126,0,1850.3237079130486,2473463.2061299635
Alcona,2001,5,31-33 Manufacturing,37793.388186861608,951.72701224610284,76.912210255196456,296387.13105581049,339002.32305597106,532.71468948881966,245.16124759057249,2236.6247859025848,94591.441160028058,26248.902945118654,200.33553696250664,,,,,2611.2739543292168,1720.0013342037253,6144.2503551361297,7575.8829521127191,9861.3558848051089,10522.396514536182,6521.8432748411442,6320.8471049232303,6416.4686277548244,6.6804585478349479,224.00528501003112,100.990074642057,3556.9199134637392,813.01229524384189,265.13105109191594,,44757.621186151569,17710.156446521076,6016400.3579931902,24206515.559803881
Alcona,2001,6,42 Wholesale Trade,8888.594123060433,180.63149082114879,970.39333994232277,14097.175947424939,18534.411517721746,1190.111449053788,877.08842110818944,1534.3813625389544,6164.3200840195768,5592.4706117624901,209.91604137594877,,,,,11128.23583580402,6402.8024789015744,26419.293096167286,30702.903063938717,32277.059977974648,31633.172723498687,18688.598673791301,20160.737039822838,19616.981858385458,4.1959557632554709,198.25718990482022,149.8657960097473,2847.2374073661881,0.14038894291737986,775.12324494866607,,42778.410214963282,51.505879230708068,346409.85727310181,3208627.1047592168
Alcona,2001,7,48-49 Transportation & Warehousing,51717.956662739634,984.09502032157286,19368.435659346364,105477.74744904306,103272.34580301744,7716.4634416530689,20544.995070170036,37117.417964739761,39902.200361383155,28849.752676049698,4973.2287954595213,,,,,37741.936740224213,19893.750915339853,95465.365285306238,118475.24834073448,143689.75389366347,158899.12047281177,99990.461948937125,101006.24881768244,104857.58651247766,28.418791644868236,2608.6068888350451,364.04857557232174,14039.549561463784,31.976031181631438,2772.0426361745058,,181408.28758941765,883.81798845553828,208567.69951877743,1561370.0222282482
Alcona,2001,8,44-45 Retail trade,4556.8155917351387,133.24242335918666,6210.5978332951117,952907.74223334645,72145.638551337135,1128.5665188393691,19845.110663059586,17528.824389042435,229925.1034310121,83483.786277666382,,,,,,695248.0167450544,400021.68360767543,1650572.6247389757,1918195.5759671475,2016542.6588359901,1976315.1047045465,1167589.4804376285,1259562.8490027934,1225591.166846707,1.4899112144002749,2.1214428178313782,0,1349.6938556901064,802.14577656370557,0,,896623.26820690779,0,0,8737979.5908927917
Alcona,2001,9,51-56 Professional Services,173378.48022907935,11700.003007719206,125633.34697651841,283487.79899267002,173549.10647302039,140628.72648376724,50572.460340379992,600147.25332490494,4977288.352703697,1862227.106755869,69484.667732637972,,,,,3888231.833958969,2676172.9456198299,7828085.1513417186,9241669.0105810408,11922927.47247442,12336571.069766022,7530676.0089841271,6992217.1689889804,6350754.5052277204,919.94804442249699,11879.822836439889,39164.350907711865,356703.22046656412,46618.992175914456,32756.310220847939,,3501397.8956716419,6.734332773348866,440992.11604585091,9403898.7225234695
Alcona,2001,10,"61-72 Educational, Health, Recreation Service",12392.94539598237,427.26682079102972,9319.4013769534231,25463.984149390519,42575.773845153191,9889.7676823973343,3530.9807348846953,21987.014186844772,123626.30744216402,64200.001022875949,7397.5393387305894,,,,,867628.52921397088,684596.38474622148,2213592.0343270446,2636540.8562069703,3234142.7351168739,3364342.2067597508,1976126.7579719308,1888578.754841168,1641809.6913421187,270.88547532150875,1685.7119759097839,0,46942.542946383554,17026.673717255217,0,,2433.008490603077,0,14677.925544865842,11173729.274803698
Alcona,2001,11,92 Government & non NAICs,971.83532134065308,,3223.5747443270616,635.65881305325479,20658.0452497814,24535.317344865249,56824.96483867192,28272.669255016652,23914.77244391878,44336.448471075993,,,,,,15758.404634896848,9069.3830055756571,37389.645801117775,43419.53756202705,45539.666156860694,44586.435803981978,26315.967990244462,28421.842503766762,27624.558762205852,9382.4076431663416,1332205.6148930416,0,5151411.3118318645,8112703.8539150152,0,,0,0,9588.0692824721355,2221644.3950310349
