county,year,sector,desc,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11
Alcona,2006,1,"11 Ag, Forestry, Fish & Hunting",3723948.4435404669,65.061821343904384,879450.97588661336,75546.676389843284,2086976.8604207286,11.679586540316894,566.15474225527134,83.644516263034234,19250.934830704002,11666.741318160892,,,,,,14964.192652403743,11971.07775229891,32088.079174363495,39188.080989153961,50344.0001746255,53893.920327515334,31706.733141975248,30060.358747074268,28828.966616778383,0,32.339710097713372,0,15625.476542747008,609.79318076384504,0,,0,350152.46781301161,872388.21301692736,11578790.08119729
Alcona,2006,2,21 Mining,3274.0988292669617,98231.262075243634,1181063.1090322111,56157.986469829739,5323.0201829835287,331.99415060382648,7771.3152418637428,607.63832681511792,7932.9798996501286,2884.1100870113719,314.30650378445893,,,,,1485.5412094631176,1159.1885194664383,3774.385090674431,4631.7757459673139,6107.5104378850083,6205.2501594434916,3472.0936064891762,2867.9468621360879,1924.5850014585526,0,433.80163880417223,0,12934.137595639628,33.499590505514035,0,,136055.04488665686,7636.7122874539882,51884.528782532449,169302.24120869546
Alcona,2006,3,22 Utilities,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,31985663.918079808
Alcona,2006,4,23 Construction,3951.8145091819151,4879.5927704064443,24127.442816441871,590.58038281677068,12555.754971916562,1078.0296065987654,2661.3840895024937,3418.2199387796481,519219.95675453235,19360.359112755006,2118.2084552754386,,,,,0,0,0,0,0,0,0,0,0,0,10361.957296263417,65095.691506776442,383920.19736654824,143.81092508653887,3339982.676625343,,25101283.823152885,0,2577.4654350243504,3442413.0438710568
Alcona,2006,5,31-33 Manufacturing,47181.321974429397,564.91046061960321,1136.8019801461089,161653.2904886503,702682.97809547023,2487.7308617694398,737.28378460243493,4803.9003150185845,83819.553628096182,12246.224942448387,527.77553232925288,,,,,2451.2527630376494,1540.747260134186,5239.4654641895613,6239.5638432843971,7888.1073874184422,8224.4022865180068,5052.1717157320836,4653.8801270288814,4379.3746765640935,0,174.68483011120719,47.995147706149062,4678.6548328544341,503.83168092252299,487.57075385675398,,47321.438710444694,1109.7219142197948,5505318.4689816106,33116271.411846086
Alcona,2006,6,42 Wholesale Trade,13554.27593809107,379.59297000395543,3569.0947883001727,22230.936361081498,37687.137256385162,3030.3848455764391,5424.1136636094407,2893.1825678092318,9966.5442036547392,10845.16050418878,346.82317677268981,,,,,11380.649071224809,6567.88183567533,26955.164867194439,31108.530137083453,32379.79600903656,31200.870965999227,18121.400971337749,19306.615331656038,18739.677341794755,0,488.19123192488098,431.9775691876726,7445.7522566534071,0.23856358396252442,1148.1139449865102,,48922.364832216408,450.52767177942883,696921.76580429077,5394221.2760448409
Alcona,2006,7,48-49 Transportation & Warehousing,137058.85515547713,2523.9007568180814,96237.255021253863,216144.29269220194,304529.36663584737,52221.43032835851,292466.14514851896,89684.192420249849,137219.23531283121,111398.07453886668,13181.539462977038,,,,,62906.868254679241,32583.940033958577,144958.69684410308,178006.16602489282,215138.54058311388,236643.08427827983,146146.6485750101,149835.1603086812,163299.63837818216,0,9379.33716244274,1356.2780736064776,137540.01645960048,296.70561637661456,5254.3689936520132,,266138.75824948278,11934.848908079528,771335.23348690523,4910210.0329651181
Alcona,2006,8,44-45 Retail trade,4568.3750301973405,217.93238389147854,19102.249536986339,1324287.3606607704,47929.785926082892,1529.1479992704308,70422.102735455977,21452.171198580807,220174.78166328196,69933.082530638101,,,,,,485043.77713742229,279923.4156496817,1148830.3243961125,1325846.8937313617,1380028.3001760636,1329782.5351026836,772334.94165348879,822848.77784727211,798685.86808644806,0,5.1365406961561302,0,2040.5284654411132,1334.8317467680636,0,,676848.31091122958,0,0,17116709.485650063
Alcona,2006,9,51-56 Professional Services,298424.47514591581,16676.944425974001,396808.26275839057,390159.00581056194,411158.20112230565,372216.32627897634,385744.51220007887,1121549.1960638112,8007775.4152914593,4226542.4616723666,91917.824845137831,,,,,3177430.8377930587,2193275.706635382,6356779.548817385,7398841.3964183815,9328775.4581492189,9369553.6856952198,5549538.1694570873,5059802.8519524895,4592685.4932163926,0,12813.942444924165,99061.668619097123,828905.19215626107,56516.285534649323,42614.335122520504,,3938565.1157860607,23.149648177456374,647298.13458642899,11434632.539180189
Alcona,2006,10,"61-72 Educational, Health, Recreation Service",14505.95515084446,542.18980933052262,22051.731172289572,24420.256535914305,60185.511362419798,20878.586453603923,15224.247027213867,31267.61054761607,169531.73744743672,109008.67628204888,10097.04544026934,,,,,811070.61263849819,633927.2209207142,2047405.8775051355,2415918.7188326321,2908405.2400092781,2949265.1952407393,1701056.2026998557,1618041.5130587316,1430709.0733364124,0,4143.0956639018732,0,87730.816350025154,28884.665764512207,0,,5494.8517914520708,0,17686.3423483564,28120057.959015012
